PING 192.168.200.109 (192.168.200.109) 56(84) bytes of data.
64 bytes from 192.168.200.109: icmp_seq=390 ttl=64 time=15.4 ms
64 bytes from 192.168.200.109: icmp_seq=391 ttl=64 time=13.9 ms
64 bytes from 192.168.200.109: icmp_seq=392 ttl=64 time=14.3 ms
64 bytes from 192.168.200.109: icmp_seq=394 ttl=64 time=15.1 ms
64 bytes from 192.168.200.109: icmp_seq=395 ttl=64 time=13.7 ms
64 bytes from 192.168.200.109: icmp_seq=397 ttl=64 time=16.0 ms
64 bytes from 192.168.200.109: icmp_seq=401 ttl=64 time=16.6 ms
64 bytes from 192.168.200.109: icmp_seq=403 ttl=64 time=13.6 ms
64 bytes from 192.168.200.109: icmp_seq=404 ttl=64 time=16.1 ms
64 bytes from 192.168.200.109: icmp_seq=405 ttl=64 time=16.5 ms
64 bytes from 192.168.200.109: icmp_seq=407 ttl=64 time=16.2 ms
64 bytes from 192.168.200.109: icmp_seq=409 ttl=64 time=15.4 ms
64 bytes from 192.168.200.109: icmp_seq=411 ttl=64 time=16.6 ms
64 bytes from 192.168.200.109: icmp_seq=412 ttl=64 time=16.8 ms
64 bytes from 192.168.200.109: icmp_seq=414 ttl=64 time=15.2 ms
64 bytes from 192.168.200.109: icmp_seq=416 ttl=64 time=16.9 ms
64 bytes from 192.168.200.109: icmp_seq=419 ttl=64 time=15.3 ms
64 bytes from 192.168.200.109: icmp_seq=422 ttl=64 time=16.3 ms
64 bytes from 192.168.200.109: icmp_seq=423 ttl=64 time=12.7 ms
64 bytes from 192.168.200.109: icmp_seq=425 ttl=64 time=13.0 ms
64 bytes from 192.168.200.109: icmp_seq=426 ttl=64 time=13.6 ms
64 bytes from 192.168.200.109: icmp_seq=428 ttl=64 time=18.0 ms
64 bytes from 192.168.200.109: icmp_seq=430 ttl=64 time=14.9 ms
64 bytes from 192.168.200.109: icmp_seq=431 ttl=64 time=15.4 ms
64 bytes from 192.168.200.109: icmp_seq=432 ttl=64 time=14.1 ms
64 bytes from 192.168.200.109: icmp_seq=436 ttl=64 time=15.0 ms
64 bytes from 192.168.200.109: icmp_seq=437 ttl=64 time=17.6 ms
64 bytes from 192.168.200.109: icmp_seq=439 ttl=64 time=15.2 ms
64 bytes from 192.168.200.109: icmp_seq=443 ttl=64 time=13.3 ms
64 bytes from 192.168.200.109: icmp_seq=444 ttl=64 time=13.8 ms
64 bytes from 192.168.200.109: icmp_seq=445 ttl=64 time=15.7 ms
64 bytes from 192.168.200.109: icmp_seq=446 ttl=64 time=14.1 ms
64 bytes from 192.168.200.109: icmp_seq=447 ttl=64 time=12.8 ms
64 bytes from 192.168.200.109: icmp_seq=448 ttl=64 time=15.6 ms
64 bytes from 192.168.200.109: icmp_seq=449 ttl=64 time=14.9 ms
64 bytes from 192.168.200.109: icmp_seq=450 ttl=64 time=13.0 ms
64 bytes from 192.168.200.109: icmp_seq=453 ttl=64 time=14.8 ms
64 bytes from 192.168.200.109: icmp_seq=455 ttl=64 time=14.5 ms
64 bytes from 192.168.200.109: icmp_seq=456 ttl=64 time=12.3 ms
64 bytes from 192.168.200.109: icmp_seq=457 ttl=64 time=17.1 ms
64 bytes from 192.168.200.109: icmp_seq=458 ttl=64 time=14.2 ms
64 bytes from 192.168.200.109: icmp_seq=459 ttl=64 time=14.5 ms
64 bytes from 192.168.200.109: icmp_seq=460 ttl=64 time=14.4 ms
64 bytes from 192.168.200.109: icmp_seq=462 ttl=64 time=13.0 ms
64 bytes from 192.168.200.109: icmp_seq=463 ttl=64 time=14.4 ms
64 bytes from 192.168.200.109: icmp_seq=464 ttl=64 time=13.5 ms
64 bytes from 192.168.200.109: icmp_seq=467 ttl=64 time=14.6 ms
64 bytes from 192.168.200.109: icmp_seq=468 ttl=64 time=15.3 ms
64 bytes from 192.168.200.109: icmp_seq=469 ttl=64 time=15.0 ms
64 bytes from 192.168.200.109: icmp_seq=472 ttl=64 time=15.0 ms
64 bytes from 192.168.200.109: icmp_seq=474 ttl=64 time=16.3 ms
64 bytes from 192.168.200.109: icmp_seq=476 ttl=64 time=16.7 ms
64 bytes from 192.168.200.109: icmp_seq=477 ttl=64 time=16.0 ms
64 bytes from 192.168.200.109: icmp_seq=478 ttl=64 time=14.1 ms
64 bytes from 192.168.200.109: icmp_seq=480 ttl=64 time=15.8 ms
64 bytes from 192.168.200.109: icmp_seq=481 ttl=64 time=14.9 ms
64 bytes from 192.168.200.109: icmp_seq=482 ttl=64 time=14.0 ms
64 bytes from 192.168.200.109: icmp_seq=483 ttl=64 time=16.8 ms
64 bytes from 192.168.200.109: icmp_seq=493 ttl=64 time=15.1 ms
