Four Hops 32byte Packet RX/TX 915/902 AVG Gain 47 
PING 192.168.200.109 (192.168.200.109) 24(52) bytes of data.
32 bytes from 192.168.200.109: icmp_seq=598 ttl=64 time=58.2 ms
32 bytes from 192.168.200.109: icmp_seq=604 ttl=64 time=57.3 ms
32 bytes from 192.168.200.109: icmp_seq=605 ttl=64 time=59.0 ms
32 bytes from 192.168.200.109: icmp_seq=606 ttl=64 time=56.6 ms
32 bytes from 192.168.200.109: icmp_seq=607 ttl=64 time=55.6 ms
32 bytes from 192.168.200.109: icmp_seq=608 ttl=64 time=56.2 ms
32 bytes from 192.168.200.109: icmp_seq=612 ttl=64 time=56.5 ms
32 bytes from 192.168.200.109: icmp_seq=616 ttl=64 time=59.2 ms
32 bytes from 192.168.200.109: icmp_seq=617 ttl=64 time=55.3 ms
32 bytes from 192.168.200.109: icmp_seq=621 ttl=64 time=59.1 ms
32 bytes from 192.168.200.109: icmp_seq=622 ttl=64 time=55.8 ms
32 bytes from 192.168.200.109: icmp_seq=623 ttl=64 time=57.6 ms
32 bytes from 192.168.200.109: icmp_seq=625 ttl=64 time=57.2 ms
32 bytes from 192.168.200.109: icmp_seq=627 ttl=64 time=56.8 ms
32 bytes from 192.168.200.109: icmp_seq=628 ttl=64 time=61.1 ms
32 bytes from 192.168.200.109: icmp_seq=629 ttl=64 time=56.8 ms
32 bytes from 192.168.200.109: icmp_seq=636 ttl=64 time=55.6 ms
32 bytes from 192.168.200.109: icmp_seq=637 ttl=64 time=59.7 ms
32 bytes from 192.168.200.109: icmp_seq=642 ttl=64 time=56.0 ms
32 bytes from 192.168.200.109: icmp_seq=644 ttl=64 time=57.0 ms
32 bytes from 192.168.200.109: icmp_seq=646 ttl=64 time=56.4 ms
32 bytes from 192.168.200.109: icmp_seq=650 ttl=64 time=1340 ms
32 bytes from 192.168.200.109: icmp_seq=652 ttl=64 time=56.9 ms
32 bytes from 192.168.200.109: icmp_seq=653 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=654 ttl=64 time=56.5 ms
32 bytes from 192.168.200.109: icmp_seq=656 ttl=64 time=58.9 ms
32 bytes from 192.168.200.109: icmp_seq=657 ttl=64 time=57.8 ms
32 bytes from 192.168.200.109: icmp_seq=659 ttl=64 time=55.6 ms
32 bytes from 192.168.200.109: icmp_seq=661 ttl=64 time=57.3 ms
32 bytes from 192.168.200.109: icmp_seq=662 ttl=64 time=59.5 ms
32 bytes from 192.168.200.109: icmp_seq=663 ttl=64 time=59.5 ms
32 bytes from 192.168.200.109: icmp_seq=665 ttl=64 time=57.6 ms
32 bytes from 192.168.200.109: icmp_seq=667 ttl=64 time=54.5 ms
32 bytes from 192.168.200.109: icmp_seq=668 ttl=64 time=55.5 ms
32 bytes from 192.168.200.109: icmp_seq=671 ttl=64 time=59.1 ms
32 bytes from 192.168.200.109: icmp_seq=672 ttl=64 time=55.3 ms
32 bytes from 192.168.200.109: icmp_seq=673 ttl=64 time=55.7 ms
32 bytes from 192.168.200.109: icmp_seq=675 ttl=64 time=60.1 ms
32 bytes from 192.168.200.109: icmp_seq=679 ttl=64 time=55.9 ms
32 bytes from 192.168.200.109: icmp_seq=680 ttl=64 time=57.5 ms
32 bytes from 192.168.200.109: icmp_seq=682 ttl=64 time=57.1 ms
32 bytes from 192.168.200.109: icmp_seq=687 ttl=64 time=53.1 ms
32 bytes from 192.168.200.109: icmp_seq=688 ttl=64 time=55.8 ms
32 bytes from 192.168.200.109: icmp_seq=689 ttl=64 time=61.4 ms
32 bytes from 192.168.200.109: icmp_seq=690 ttl=64 time=55.5 ms
32 bytes from 192.168.200.109: icmp_seq=691 ttl=64 time=54.5 ms
32 bytes from 192.168.200.109: icmp_seq=692 ttl=64 time=51.4 ms
32 bytes from 192.168.200.109: icmp_seq=693 ttl=64 time=53.7 ms
32 bytes from 192.168.200.109: icmp_seq=694 ttl=64 time=55.9 ms
32 bytes from 192.168.200.109: icmp_seq=696 ttl=64 time=56.1 ms
32 bytes from 192.168.200.109: icmp_seq=697 ttl=64 time=56.0 ms
32 bytes from 192.168.200.109: icmp_seq=698 ttl=64 time=58.6 ms
32 bytes from 192.168.200.109: icmp_seq=699 ttl=64 time=54.5 ms
32 bytes from 192.168.200.109: icmp_seq=700 ttl=64 time=56.6 ms
32 bytes from 192.168.200.109: icmp_seq=701 ttl=64 time=54.1 ms
32 bytes from 192.168.200.109: icmp_seq=703 ttl=64 time=58.9 ms
32 bytes from 192.168.200.109: icmp_seq=704 ttl=64 time=57.5 ms
32 bytes from 192.168.200.109: icmp_seq=705 ttl=64 time=56.0 ms
32 bytes from 192.168.200.109: icmp_seq=706 ttl=64 time=56.5 ms
32 bytes from 192.168.200.109: icmp_seq=707 ttl=64 time=56.9 ms
32 bytes from 192.168.200.109: icmp_seq=708 ttl=64 time=55.2 ms
32 bytes from 192.168.200.109: icmp_seq=709 ttl=64 time=61.6 ms
32 bytes from 192.168.200.109: icmp_seq=710 ttl=64 time=57.2 ms
32 bytes from 192.168.200.109: icmp_seq=711 ttl=64 time=55.8 ms
32 bytes from 192.168.200.109: icmp_seq=712 ttl=64 time=57.4 ms
32 bytes from 192.168.200.109: icmp_seq=713 ttl=64 time=57.5 ms
32 bytes from 192.168.200.109: icmp_seq=714 ttl=64 time=54.9 ms
32 bytes from 192.168.200.109: icmp_seq=715 ttl=64 time=58.0 ms
32 bytes from 192.168.200.109: icmp_seq=716 ttl=64 time=54.4 ms
32 bytes from 192.168.200.109: icmp_seq=717 ttl=64 time=58.5 ms
32 bytes from 192.168.200.109: icmp_seq=718 ttl=64 time=58.4 ms
32 bytes from 192.168.200.109: icmp_seq=720 ttl=64 time=51.8 ms
32 bytes from 192.168.200.109: icmp_seq=721 ttl=64 time=57.6 ms
32 bytes from 192.168.200.109: icmp_seq=723 ttl=64 time=61.0 ms
32 bytes from 192.168.200.109: icmp_seq=726 ttl=64 time=61.9 ms
32 bytes from 192.168.200.109: icmp_seq=727 ttl=64 time=58.5 ms
32 bytes from 192.168.200.109: icmp_seq=728 ttl=64 time=66.5 ms
32 bytes from 192.168.200.109: icmp_seq=729 ttl=64 time=61.5 ms
32 bytes from 192.168.200.109: icmp_seq=730 ttl=64 time=58.3 ms
32 bytes from 192.168.200.109: icmp_seq=731 ttl=64 time=54.6 ms
32 bytes from 192.168.200.109: icmp_seq=733 ttl=64 time=56.8 ms
32 bytes from 192.168.200.109: icmp_seq=735 ttl=64 time=61.3 ms
32 bytes from 192.168.200.109: icmp_seq=736 ttl=64 time=58.7 ms
32 bytes from 192.168.200.109: icmp_seq=737 ttl=64 time=56.4 ms
32 bytes from 192.168.200.109: icmp_seq=739 ttl=64 time=56.4 ms
32 bytes from 192.168.200.109: icmp_seq=740 ttl=64 time=54.7 ms
32 bytes from 192.168.200.109: icmp_seq=742 ttl=64 time=55.5 ms
32 bytes from 192.168.200.109: icmp_seq=743 ttl=64 time=57.4 ms
32 bytes from 192.168.200.109: icmp_seq=744 ttl=64 time=59.5 ms
32 bytes from 192.168.200.109: icmp_seq=745 ttl=64 time=55.3 ms
32 bytes from 192.168.200.109: icmp_seq=746 ttl=64 time=59.7 ms
32 bytes from 192.168.200.109: icmp_seq=747 ttl=64 time=61.5 ms
32 bytes from 192.168.200.109: icmp_seq=748 ttl=64 time=55.6 ms
32 bytes from 192.168.200.109: icmp_seq=749 ttl=64 time=53.1 ms
32 bytes from 192.168.200.109: icmp_seq=751 ttl=64 time=51.6 ms
32 bytes from 192.168.200.109: icmp_seq=752 ttl=64 time=57.6 ms
32 bytes from 192.168.200.109: icmp_seq=753 ttl=64 time=53.5 ms
32 bytes from 192.168.200.109: icmp_seq=755 ttl=64 time=56.4 ms
32 bytes from 192.168.200.109: icmp_seq=756 ttl=64 time=54.3 ms
32 bytes from 192.168.200.109: icmp_seq=757 ttl=64 time=54.3 ms
32 bytes from 192.168.200.109: icmp_seq=758 ttl=64 time=56.6 ms
32 bytes from 192.168.200.109: icmp_seq=761 ttl=64 time=59.7 ms
32 bytes from 192.168.200.109: icmp_seq=762 ttl=64 time=57.5 ms
32 bytes from 192.168.200.109: icmp_seq=764 ttl=64 time=56.4 ms
32 bytes from 192.168.200.109: icmp_seq=765 ttl=64 time=56.4 ms
32 bytes from 192.168.200.109: icmp_seq=767 ttl=64 time=61.7 ms
32 bytes from 192.168.200.109: icmp_seq=768 ttl=64 time=57.3 ms
32 bytes from 192.168.200.109: icmp_seq=771 ttl=64 time=58.0 ms
32 bytes from 192.168.200.109: icmp_seq=773 ttl=64 time=59.1 ms
32 bytes from 192.168.200.109: icmp_seq=774 ttl=64 time=57.9 ms
32 bytes from 192.168.200.109: icmp_seq=775 ttl=64 time=55.9 ms
32 bytes from 192.168.200.109: icmp_seq=778 ttl=64 time=61.0 ms
32 bytes from 192.168.200.109: icmp_seq=779 ttl=64 time=59.7 ms
32 bytes from 192.168.200.109: icmp_seq=780 ttl=64 time=59.5 ms
32 bytes from 192.168.200.109: icmp_seq=782 ttl=64 time=59.2 ms
32 bytes from 192.168.200.109: icmp_seq=783 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=784 ttl=64 time=55.5 ms
32 bytes from 192.168.200.109: icmp_seq=785 ttl=64 time=58.1 ms
32 bytes from 192.168.200.109: icmp_seq=787 ttl=64 time=57.2 ms
32 bytes from 192.168.200.109: icmp_seq=789 ttl=64 time=57.0 ms
32 bytes from 192.168.200.109: icmp_seq=790 ttl=64 time=59.3 ms
32 bytes from 192.168.200.109: icmp_seq=791 ttl=64 time=62.9 ms
32 bytes from 192.168.200.109: icmp_seq=792 ttl=64 time=53.5 ms
32 bytes from 192.168.200.109: icmp_seq=793 ttl=64 time=57.4 ms
32 bytes from 192.168.200.109: icmp_seq=794 ttl=64 time=51.4 ms
32 bytes from 192.168.200.109: icmp_seq=795 ttl=64 time=55.6 ms
32 bytes from 192.168.200.109: icmp_seq=796 ttl=64 time=53.8 ms
32 bytes from 192.168.200.109: icmp_seq=797 ttl=64 time=59.7 ms
32 bytes from 192.168.200.109: icmp_seq=798 ttl=64 time=59.1 ms
32 bytes from 192.168.200.109: icmp_seq=799 ttl=64 time=57.7 ms
32 bytes from 192.168.200.109: icmp_seq=800 ttl=64 time=57.4 ms
32 bytes from 192.168.200.109: icmp_seq=801 ttl=64 time=60.2 ms
32 bytes from 192.168.200.109: icmp_seq=802 ttl=64 time=58.5 ms
32 bytes from 192.168.200.109: icmp_seq=804 ttl=64 time=60.7 ms
32 bytes from 192.168.200.109: icmp_seq=805 ttl=64 time=56.5 ms
32 bytes from 192.168.200.109: icmp_seq=806 ttl=64 time=58.3 ms
32 bytes from 192.168.200.109: icmp_seq=807 ttl=64 time=56.7 ms
32 bytes from 192.168.200.109: icmp_seq=808 ttl=64 time=56.1 ms
32 bytes from 192.168.200.109: icmp_seq=809 ttl=64 time=54.6 ms
32 bytes from 192.168.200.109: icmp_seq=810 ttl=64 time=58.8 ms
32 bytes from 192.168.200.109: icmp_seq=813 ttl=64 time=57.0 ms
32 bytes from 192.168.200.109: icmp_seq=815 ttl=64 time=58.5 ms
32 bytes from 192.168.200.109: icmp_seq=816 ttl=64 time=55.2 ms
32 bytes from 192.168.200.109: icmp_seq=819 ttl=64 time=58.9 ms
32 bytes from 192.168.200.109: icmp_seq=820 ttl=64 time=57.2 ms
32 bytes from 192.168.200.109: icmp_seq=821 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=822 ttl=64 time=65.7 ms
32 bytes from 192.168.200.109: icmp_seq=823 ttl=64 time=59.4 ms
32 bytes from 192.168.200.109: icmp_seq=825 ttl=64 time=58.5 ms
32 bytes from 192.168.200.109: icmp_seq=828 ttl=64 time=59.4 ms
32 bytes from 192.168.200.109: icmp_seq=829 ttl=64 time=57.3 ms
32 bytes from 192.168.200.109: icmp_seq=830 ttl=64 time=61.6 ms
32 bytes from 192.168.200.109: icmp_seq=831 ttl=64 time=55.6 ms
32 bytes from 192.168.200.109: icmp_seq=832 ttl=64 time=57.7 ms
32 bytes from 192.168.200.109: icmp_seq=833 ttl=64 time=57.2 ms
32 bytes from 192.168.200.109: icmp_seq=834 ttl=64 time=59.9 ms
32 bytes from 192.168.200.109: icmp_seq=836 ttl=64 time=57.8 ms
32 bytes from 192.168.200.109: icmp_seq=837 ttl=64 time=57.9 ms
32 bytes from 192.168.200.109: icmp_seq=838 ttl=64 time=56.2 ms
32 bytes from 192.168.200.109: icmp_seq=839 ttl=64 time=56.5 ms
32 bytes from 192.168.200.109: icmp_seq=840 ttl=64 time=58.6 ms
32 bytes from 192.168.200.109: icmp_seq=841 ttl=64 time=56.6 ms
32 bytes from 192.168.200.109: icmp_seq=843 ttl=64 time=59.4 ms
32 bytes from 192.168.200.109: icmp_seq=844 ttl=64 time=61.5 ms
32 bytes from 192.168.200.109: icmp_seq=845 ttl=64 time=58.6 ms
32 bytes from 192.168.200.109: icmp_seq=847 ttl=64 time=54.8 ms
32 bytes from 192.168.200.109: icmp_seq=849 ttl=64 time=56.9 ms
32 bytes from 192.168.200.109: icmp_seq=851 ttl=64 time=54.0 ms
32 bytes from 192.168.200.109: icmp_seq=852 ttl=64 time=54.8 ms
32 bytes from 192.168.200.109: icmp_seq=853 ttl=64 time=58.9 ms
32 bytes from 192.168.200.109: icmp_seq=854 ttl=64 time=59.0 ms
32 bytes from 192.168.200.109: icmp_seq=855 ttl=64 time=57.5 ms
32 bytes from 192.168.200.109: icmp_seq=856 ttl=64 time=57.3 ms
32 bytes from 192.168.200.109: icmp_seq=857 ttl=64 time=55.5 ms
32 bytes from 192.168.200.109: icmp_seq=858 ttl=64 time=55.8 ms
32 bytes from 192.168.200.109: icmp_seq=859 ttl=64 time=59.5 ms
32 bytes from 192.168.200.109: icmp_seq=861 ttl=64 time=52.0 ms
32 bytes from 192.168.200.109: icmp_seq=862 ttl=64 time=62.8 ms
32 bytes from 192.168.200.109: icmp_seq=863 ttl=64 time=56.3 ms
32 bytes from 192.168.200.109: icmp_seq=864 ttl=64 time=58.6 ms
32 bytes from 192.168.200.109: icmp_seq=866 ttl=64 time=58.4 ms
32 bytes from 192.168.200.109: icmp_seq=867 ttl=64 time=58.4 ms
32 bytes from 192.168.200.109: icmp_seq=868 ttl=64 time=56.4 ms
32 bytes from 192.168.200.109: icmp_seq=869 ttl=64 time=54.4 ms
32 bytes from 192.168.200.109: icmp_seq=870 ttl=64 time=52.4 ms
32 bytes from 192.168.200.109: icmp_seq=871 ttl=64 time=54.3 ms
32 bytes from 192.168.200.109: icmp_seq=872 ttl=64 time=59.6 ms
32 bytes from 192.168.200.109: icmp_seq=873 ttl=64 time=56.5 ms
32 bytes from 192.168.200.109: icmp_seq=874 ttl=64 time=54.3 ms
32 bytes from 192.168.200.109: icmp_seq=875 ttl=64 time=52.7 ms
32 bytes from 192.168.200.109: icmp_seq=876 ttl=64 time=54.6 ms
32 bytes from 192.168.200.109: icmp_seq=877 ttl=64 time=58.5 ms
32 bytes from 192.168.200.109: icmp_seq=878 ttl=64 time=59.3 ms
32 bytes from 192.168.200.109: icmp_seq=879 ttl=64 time=58.4 ms
32 bytes from 192.168.200.109: icmp_seq=881 ttl=64 time=56.4 ms
32 bytes from 192.168.200.109: icmp_seq=882 ttl=64 time=58.0 ms
32 bytes from 192.168.200.109: icmp_seq=883 ttl=64 time=58.6 ms
32 bytes from 192.168.200.109: icmp_seq=884 ttl=64 time=56.6 ms
32 bytes from 192.168.200.109: icmp_seq=885 ttl=64 time=60.9 ms
32 bytes from 192.168.200.109: icmp_seq=886 ttl=64 time=59.4 ms
32 bytes from 192.168.200.109: icmp_seq=887 ttl=64 time=59.0 ms
32 bytes from 192.168.200.109: icmp_seq=888 ttl=64 time=59.9 ms
32 bytes from 192.168.200.109: icmp_seq=890 ttl=64 time=56.6 ms
32 bytes from 192.168.200.109: icmp_seq=892 ttl=64 time=64.1 ms
32 bytes from 192.168.200.109: icmp_seq=893 ttl=64 time=53.9 ms
32 bytes from 192.168.200.109: icmp_seq=895 ttl=64 time=62.7 ms
32 bytes from 192.168.200.109: icmp_seq=896 ttl=64 time=59.8 ms
32 bytes from 192.168.200.109: icmp_seq=897 ttl=64 time=53.8 ms
32 bytes from 192.168.200.109: icmp_seq=898 ttl=64 time=55.2 ms
32 bytes from 192.168.200.109: icmp_seq=899 ttl=64 time=61.8 ms
32 bytes from 192.168.200.109: icmp_seq=900 ttl=64 time=57.3 ms
32 bytes from 192.168.200.109: icmp_seq=901 ttl=64 time=62.0 ms
32 bytes from 192.168.200.109: icmp_seq=902 ttl=64 time=58.3 ms
32 bytes from 192.168.200.109: icmp_seq=903 ttl=64 time=58.5 ms
32 bytes from 192.168.200.109: icmp_seq=904 ttl=64 time=56.3 ms
32 bytes from 192.168.200.109: icmp_seq=905 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=906 ttl=64 time=59.7 ms
32 bytes from 192.168.200.109: icmp_seq=907 ttl=64 time=58.4 ms
32 bytes from 192.168.200.109: icmp_seq=908 ttl=64 time=57.8 ms
32 bytes from 192.168.200.109: icmp_seq=909 ttl=64 time=57.5 ms
32 bytes from 192.168.200.109: icmp_seq=910 ttl=64 time=51.3 ms
32 bytes from 192.168.200.109: icmp_seq=911 ttl=64 time=59.4 ms
32 bytes from 192.168.200.109: icmp_seq=912 ttl=64 time=57.9 ms
32 bytes from 192.168.200.109: icmp_seq=913 ttl=64 time=58.1 ms
32 bytes from 192.168.200.109: icmp_seq=914 ttl=64 time=56.6 ms
32 bytes from 192.168.200.109: icmp_seq=915 ttl=64 time=54.3 ms
32 bytes from 192.168.200.109: icmp_seq=916 ttl=64 time=56.7 ms
32 bytes from 192.168.200.109: icmp_seq=917 ttl=64 time=56.5 ms
32 bytes from 192.168.200.109: icmp_seq=919 ttl=64 time=57.3 ms
32 bytes from 192.168.200.109: icmp_seq=920 ttl=64 time=59.0 ms
32 bytes from 192.168.200.109: icmp_seq=921 ttl=64 time=59.2 ms
32 bytes from 192.168.200.109: icmp_seq=922 ttl=64 time=59.4 ms
32 bytes from 192.168.200.109: icmp_seq=923 ttl=64 time=59.4 ms
32 bytes from 192.168.200.109: icmp_seq=924 ttl=64 time=57.5 ms
32 bytes from 192.168.200.109: icmp_seq=925 ttl=64 time=57.5 ms
32 bytes from 192.168.200.109: icmp_seq=926 ttl=64 time=56.4 ms
32 bytes from 192.168.200.109: icmp_seq=930 ttl=64 time=59.4 ms
32 bytes from 192.168.200.109: icmp_seq=931 ttl=64 time=54.1 ms
32 bytes from 192.168.200.109: icmp_seq=932 ttl=64 time=54.6 ms
32 bytes from 192.168.200.109: icmp_seq=933 ttl=64 time=56.7 ms
32 bytes from 192.168.200.109: icmp_seq=934 ttl=64 time=56.7 ms
32 bytes from 192.168.200.109: icmp_seq=935 ttl=64 time=60.5 ms
32 bytes from 192.168.200.109: icmp_seq=937 ttl=64 time=55.1 ms
32 bytes from 192.168.200.109: icmp_seq=938 ttl=64 time=55.6 ms
32 bytes from 192.168.200.109: icmp_seq=939 ttl=64 time=55.7 ms
32 bytes from 192.168.200.109: icmp_seq=940 ttl=64 time=59.7 ms
32 bytes from 192.168.200.109: icmp_seq=941 ttl=64 time=57.7 ms
32 bytes from 192.168.200.109: icmp_seq=942 ttl=64 time=59.2 ms
32 bytes from 192.168.200.109: icmp_seq=943 ttl=64 time=55.5 ms
32 bytes from 192.168.200.109: icmp_seq=944 ttl=64 time=59.4 ms
32 bytes from 192.168.200.109: icmp_seq=945 ttl=64 time=55.9 ms
32 bytes from 192.168.200.109: icmp_seq=946 ttl=64 time=54.1 ms
32 bytes from 192.168.200.109: icmp_seq=948 ttl=64 time=54.6 ms
32 bytes from 192.168.200.109: icmp_seq=950 ttl=64 time=58.2 ms
32 bytes from 192.168.200.109: icmp_seq=951 ttl=64 time=56.0 ms
32 bytes from 192.168.200.109: icmp_seq=953 ttl=64 time=58.4 ms
32 bytes from 192.168.200.109: icmp_seq=955 ttl=64 time=58.7 ms
32 bytes from 192.168.200.109: icmp_seq=956 ttl=64 time=55.7 ms
32 bytes from 192.168.200.109: icmp_seq=957 ttl=64 time=57.2 ms
32 bytes from 192.168.200.109: icmp_seq=958 ttl=64 time=57.5 ms
32 bytes from 192.168.200.109: icmp_seq=960 ttl=64 time=55.7 ms
32 bytes from 192.168.200.109: icmp_seq=961 ttl=64 time=61.8 ms
32 bytes from 192.168.200.109: icmp_seq=962 ttl=64 time=54.4 ms
32 bytes from 192.168.200.109: icmp_seq=965 ttl=64 time=57.7 ms
32 bytes from 192.168.200.109: icmp_seq=966 ttl=64 time=55.7 ms
32 bytes from 192.168.200.109: icmp_seq=967 ttl=64 time=57.3 ms
32 bytes from 192.168.200.109: icmp_seq=968 ttl=64 time=55.9 ms
32 bytes from 192.168.200.109: icmp_seq=969 ttl=64 time=54.2 ms
32 bytes from 192.168.200.109: icmp_seq=970 ttl=64 time=54.6 ms
32 bytes from 192.168.200.109: icmp_seq=971 ttl=64 time=56.4 ms
32 bytes from 192.168.200.109: icmp_seq=972 ttl=64 time=56.9 ms
32 bytes from 192.168.200.109: icmp_seq=980 ttl=64 time=80.8 ms
32 bytes from 192.168.200.109: icmp_seq=981 ttl=64 time=57.9 ms
32 bytes from 192.168.200.109: icmp_seq=982 ttl=64 time=57.7 ms
32 bytes from 192.168.200.109: icmp_seq=984 ttl=64 time=58.6 ms
32 bytes from 192.168.200.109: icmp_seq=985 ttl=64 time=58.8 ms
32 bytes from 192.168.200.109: icmp_seq=988 ttl=64 time=61.5 ms
32 bytes from 192.168.200.109: icmp_seq=989 ttl=64 time=54.2 ms
32 bytes from 192.168.200.109: icmp_seq=990 ttl=64 time=56.6 ms
32 bytes from 192.168.200.109: icmp_seq=991 ttl=64 time=58.1 ms
32 bytes from 192.168.200.109: icmp_seq=992 ttl=64 time=57.6 ms
32 bytes from 192.168.200.109: icmp_seq=993 ttl=64 time=54.3 ms
32 bytes from 192.168.200.109: icmp_seq=994 ttl=64 time=56.3 ms
32 bytes from 192.168.200.109: icmp_seq=995 ttl=64 time=56.3 ms
32 bytes from 192.168.200.109: icmp_seq=998 ttl=64 time=49.2 ms
32 bytes from 192.168.200.109: icmp_seq=1000 ttl=64 time=58.5 ms

--- 192.168.200.109 ping statistics ---
1000 packets transmitted, 638 received, 36% packet loss, time 1001750ms
rtt min/avg/max/mdev = 49.242/59.537/1340.803/52.051 ms, pipe 2
